Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,c_R10_a,d_B1corr_l,True,True,-1.8401235153752292e+16,5.0,two-sided,8.996404728566617e-81,3.703e+06,-inf
parameter,c_R10_a,d_BAT,True,True,-65.83084303600246,5.0,two-sided,1.5313824409206088e-08,2.604e+05,-38.00745494781603
parameter,c_R10_a,d_CL,True,True,-4.880269540830392,5.0,two-sided,0.004551931124648362,12.519,-2.817624933116358
parameter,c_R10_a,d_R10_a,True,True,,5.0,two-sided,,nan,
parameter,c_R10_a,d_R10_l,True,True,-38.51133005824203,5.0,two-sided,2.2244824130842453e-07,3.07e+04,-22.23452677597657
parameter,c_R10_a,d_R20s_a,True,True,-inf,5.0,two-sided,0.0,nan,-inf
parameter,c_R10_a,d_R20s_l,True,True,-inf,5.0,two-sided,0.0,nan,-inf
parameter,c_R10_a,d_S0_a,True,True,-9.771178946724605,5.0,two-sided,0.00019099731644863811,144.888,-5.641392795191454
parameter,c_R10_a,d_S0_l,True,True,-18.453206187042223,5.0,two-sided,8.597577144845408e-06,1671.312,-10.653963559500493
parameter,c_R10_a,d_T1_1,True,True,-17.940011672444665,5.0,two-sided,9.881891926016908e-06,1496.533,-10.357670568350962
parameter,c_R10_a,d_T1_2,True,True,20.120994530143978,5.0,two-sided,5.605720104585377e-06,2347.154,11.61686160834161
parameter,c_R10_a,d_T1_3,True,True,-1.1759932819833612,5.0,two-sided,0.29253612578479044,0.621,-0.6789600379182851
parameter,c_R10_a,d_dose,True,True,inf,5.0,two-sided,0.0,nan,1.9281789106862285e+17
parameter,c_R10_a,d_kbh,True,True,10494.847243800139,5.0,two-sided,1.4908131374626971e-19,3.702e+06,6059.202881310876
parameter,c_R10_a,d_khe,True,True,1506.7520364754828,5.0,two-sided,2.443953151424865e-15,3.669e+06,869.9236938611486
parameter,c_R10_a,d_tmax,True,True,-1594.0920707583225,5.0,two-sided,1.843890058945691e-15,3.673e+06,-920.3494861653654
parameter,c_R10_a,d_vol,True,True,-12.835490519106472,5.0,two-sided,5.1098084772305594e-05,408.069,-7.4105739063870075
parameter,c_R10_a,dose_tolerance,True,True,1.7852042523123056e+16,5.0,two-sided,1.0468014089355027e-80,3.703e+06,4.122752622523898e+16
parameter,c_R10_a,dt,True,True,1.7852042523123056e+16,5.0,two-sided,1.0468014089355027e-80,3.703e+06,4.122752622523898e+16
parameter,c_R10_a,field_strength,True,True,-inf,5.0,two-sided,0.0,nan,-inf
parameter,c_R10_a,r_CL,True,True,0.5500865493966642,5.0,two-sided,0.6059296723001812,0.422,0.3175926173717565
parameter,c_R10_a,r_kbh,True,True,3.181273910992459,5.0,two-sided,0.024503222165235646,3.529,1.8367093488774298
parameter,c_R10_a,r_khe,True,True,0.575477919429913,5.0,two-sided,0.5898964505327533,0.427,0.3322523316955461
parameter,c_R10_a,rate,True,True,-1.8401235153752292e+16,5.0,two-sided,8.996404728566617e-81,3.703e+06,-inf
parameter,c_R10_a,ve,True,True,11.596293935958151,5.0,two-sided,8.369763842418454e-05,276.717,6.695123425527465
parameter,c_R10_a,vh,True,True,-0.22287986871485066,5.0,two-sided,0.8324479627811285,0.381,-0.12867975219946792
parameter,c_R10_a,weight,True,True,-14.224753170396536,5.0,two-sided,3.092819494466425e-05,606.449,-8.21266507208442
parameter,c_R10_l,c_R20s_a,True,True,-859.3209454437983,5.0,two-sided,4.0506113230521327e-14,3.6e+06,-496.1291791722577
parameter,c_R10_l,c_R20s_l,True,True,-859.3209454437983,5.0,two-sided,4.0506113230521327e-14,3.6e+06,-496.1291791722577
parameter,c_R10_l,c_S0_a,True,True,-11.838797953763322,5.0,two-sided,7.570534358423133e-05,299.44,-6.835065060749514
parameter,c_R10_l,c_S0_l,True,True,-20.861776400556415,5.0,two-sided,4.6872141445804355e-06,2705.814,-12.044462024433361
parameter,c_R10_l,c_T1_1,True,True,16.194020834778346,5.0,two-sided,1.636623162987962e-05,1003.284,12.776294393840116
parameter,c_R10_l,c_T1_2,True,True,22.3888638290185,5.0,two-sided,3.3029745568918393e-06,3574.082,13.05170466639114
parameter,c_R10_l,c_T1_3,True,True,13.514113475744157,5.0,two-sided,3.9739223396684086e-05,497.555,9.015431052938522
parameter,c_R10_l,c_dose,True,True,59.40807451298933,5.0,two-sided,2.5571661898312792e-08,1.728e+05,34.29926781211174
parameter,c_R10_l,c_kbh,True,True,60.4051302775126,5.0,two-sided,2.3532080048202806e-08,1.847e+05,34.953785655227364
parameter,c_R10_l,c_khe,True,True,59.95543416876375,5.0,two-sided,2.4426852270902134e-08,1.793e+05,34.872443111769336
parameter,c_R10_l,c_tmax,True,True,-2190.3290250949817,5.0,two-sided,3.764923018830405e-16,3.687e+06,-1253.1600591000158
parameter,c_R10_l,c_vol,True,True,-17.856171699882246,5.0,two-sided,1.011295044575486e-05,1469.347,-10.307787619557027
parameter,c_R10_l,d_B1corr_a,True,True,14.563979671544372,5.0,two-sided,2.755577102069006e-05,664.377,8.408517583838385
parameter,c_R10_l,d_B1corr_l,True,True,14.563979671544372,5.0,two-sided,2.755577102069006e-05,664.377,8.408517583838385
parameter,c_R10_l,d_BAT,True,True,-65.21408648946843,5.0,two-sided,1.6051044140693337e-08,2.508e+05,-37.59796183678453
parameter,c_R10_l,d_CL,True,True,-3.515183627799827,5.0,two-sided,0.017006283178190616,4.633,-1.9998546892020552
parameter,c_R10_l,d_R10_a,True,True,35.57479250272876,5.0,two-sided,3.303104083485117e-07,2.239e+04,20.53911602781554
parameter,c_R10_l,d_R10_l,True,True,-0.7697513544086872,5.0,two-sided,0.4762205736807298,0.472,-0.3561662012745399
parameter,c_R10_l,d_R20s_a,True,True,-859.3209454437983,5.0,two-sided,4.0506113230521327e-14,3.6e+06,-496.1291791722577
parameter,c_R10_l,d_R20s_l,True,True,-859.3209454437983,5.0,two-sided,4.0506113230521327e-14,3.6e+06,-496.1291791722577
parameter,c_R10_l,d_S0_a,True,True,-9.77088828666901,5.0,two-sided,0.00019102451274963432,144.872,-5.64119627960999
parameter,c_R10_l,d_S0_l,True,True,-18.452002569646936,5.0,two-sided,8.600346785451291e-06,1670.885,-10.653184854463444
parameter,c_R10_l,d_T1_1,True,True,20.222327487240943,5.0,two-sided,5.4681003324037155e-06,2393.966,13.298204338486224
parameter,c_R10_l,d_T1_2,True,True,34.99350296522825,5.0,two-sided,3.585703322759767e-07,2.097e+04,22.895054837725727
parameter,c_R10_l,d_T1_3,True,True,26.581901651919484,5.0,two-sided,1.4086749264770708e-06,7043.492,14.41009943191646
parameter,c_R10_l,d_dose,True,True,59.40807451298933,5.0,two-sided,2.5571661898312792e-08,1.728e+05,34.29926781211174
parameter,c_R10_l,d_kbh,True,True,60.49103693700929,5.0,two-sided,2.3365652431832687e-08,1.858e+05,34.955387568119804
parameter,c_R10_l,d_khe,True,True,60.643483261850285,5.0,two-sided,2.3073779752404697e-08,1.876e+05,34.87079946401072
parameter,c_R10_l,d_tmax,True,True,-1597.6759164850155,5.0,two-sided,1.8233019463741313e-15,3.673e+06,-919.9706358591856
parameter,c_R10_l,d_vol,True,True,-12.82654538702698,5.0,two-sided,5.127199071138775e-05,406.978,-7.404528127669433
parameter,c_R10_l,dose_tolerance,True,True,55.95852875595509,5.0,two-sided,3.447367509858792e-08,1.361e+05,32.30767164070609
parameter,c_R10_l,dt,True,True,55.95852875595509,5.0,two-sided,3.447367509858792e-08,1.361e+05,32.30767164070609
parameter,c_R10_l,field_strength,True,True,-77.42390718270167,5.0,two-sided,6.810084677160347e-09,4.978e+05,-44.700713653645415
parameter,c_R10_l,r_CL,True,True,2.2590619556495257,5.0,two-sided,0.07343796722928124,1.582,1.275297773429118
parameter,c_R10_l,r_kbh,True,True,8.316074746735579,5.0,two-sided,0.0004108439136803519,79.714,4.379617228098826
parameter,c_R10_l,r_khe,True,True,2.433129935689927,5.0,two-sided,0.05915208906739547,1.849,1.3716219680503288
parameter,c_R10_l,rate,True,True,14.563979671544372,5.0,two-sided,2.755577102069006e-05,664.377,8.408517583838385
parameter,c_R10_l,ve,True,True,77.08935692776807,5.0,two-sided,6.9590358184451585e-09,4.892e+05,18.38393255601367
parameter,c_R10_l,vh,True,True,11.56012533581283,5.0,two-sided,8.497423351996372e-05,273.443,8.556932701363209
parameter,c_R10_l,weight,True,True,-14.111888079039012,5.0,two-sided,3.215822225776378e-05,588.051,-8.12242912043662
parameter,c_R20s_a,c_R20s_l,True,True,,5.0,two-sided,,nan,
parameter,c_R20s_a,c_S0_a,True,True,-11.828544245524707,5.0,two-sided,7.602429898544923e-05,298.452,-6.829213204275087
parameter,c_R20s_a,c_S0_l,True,True,-20.825137778736266,5.0,two-sided,4.7281862007482586e-06,2687.162,-12.023398902464429
parameter,c_R20s_a,c_T1_1,True,True,1526.7355545560836,5.0,two-sided,2.288140919318006e-15,3.67e+06,881.46118340434
parameter,c_R20s_a,c_T1_2,True,True,614.0952900498414,5.0,two-sided,2.1732650237959482e-13,1.598e+05,354.54808101835874
parameter,c_R20s_a,c_T1_3,True,True,498.4675718656833,5.0,two-sided,6.167378229600817e-13,3.73e+05,287.7903867989521
parameter,c_R20s_a,c_dose,True,True,1.2572208708256684e+16,5.0,two-sided,6.0429075717154225e-80,3.703e+06,7.432773715988638e+18
parameter,c_R20s_a,c_kbh,True,True,243473.7285134656,5.0,two-sided,2.2184177381167e-26,3.703e+06,140569.6226982897
parameter,c_R20s_a,c_khe,True,True,45291.040227735306,5.0,two-sided,9.959611131440871e-23,3.703e+06,26148.79426738006
parameter,c_R20s_a,c_tmax,True,True,-2154.5116738578376,5.0,two-sided,4.088449157744295e-16,3.686e+06,-1243.9078948740137
parameter,c_R20s_a,c_vol,True,True,-17.511781972776465,5.0,two-sided,1.1132613183071175e-05,1361.567,-10.110432035972526
parameter,c_R20s_a,d_B1corr_a,True,True,inf,5.0,two-sided,0.0,nan,inf
parameter,c_R20s_a,d_B1corr_l,True,True,inf,5.0,two-sided,0.0,nan,inf
parameter,c_R20s_a,d_BAT,True,True,-48.30328166215603,5.0,two-sided,7.185027336016785e-08,7.57e+04,-27.887912670388104
parameter,c_R20s_a,d_CL,True,True,30.681465353362398,5.0,two-sided,6.902286557298782e-07,1.244e+04,17.71395228089597
parameter,c_R20s_a,d_R10_a,True,True,inf,5.0,two-sided,0.0,nan,inf
parameter,c_R20s_a,d_R10_l,True,True,907.6702182453638,5.0,two-sided,3.080759412529878e-14,3.611e+06,524.0436448393764
parameter,c_R20s_a,d_R20s_a,True,True,,5.0,two-sided,,nan,
parameter,c_R20s_a,d_R20s_l,True,True,,5.0,two-sided,,nan,
parameter,c_R20s_a,d_S0_a,True,True,-9.762616712352623,5.0,two-sided,0.00019180039934535624,144.414,-5.636449386871926
parameter,c_R20s_a,d_S0_l,True,True,-18.419278097529137,5.0,two-sided,8.676060033412906e-06,1659.304,-10.634375167887024
parameter,c_R20s_a,d_T1_1,True,True,1670.7228132680266,5.0,two-sided,1.4580760641409012e-15,3.675e+06,964.5922659815392
parameter,c_R20s_a,d_T1_2,True,True,3250.381433706292,5.0,two-sided,5.231566838222508e-17,3.695e+06,1876.608595719214
parameter,c_R20s_a,d_T1_3,True,True,939.1317653431363,5.0,two-sided,2.598160247532626e-14,3.617e+06,542.2079775253899
parameter,c_R20s_a,d_dose,True,True,1.2572208708256684e+16,5.0,two-sided,6.0429075717154225e-80,3.703e+06,7.432773715988638e+18
parameter,c_R20s_a,d_kbh,True,True,386619.67296717875,5.0,two-sided,2.1972734902328813e-27,3.703e+06,223214.97226217153
parameter,c_R20s_a,d_khe,True,True,55808.390104356105,5.0,two-sided,3.505955398703498e-23,3.703e+06,32220.989049776224
