Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Eb,c_B1corr_a,True,True,-108.30459891550555,7.0,two-sided,1.5081371378908433e-12,1.254e+09,-54.15229945775276
parameter,Eb,c_B1corr_l,True,True,-108.30459891550555,7.0,two-sided,1.5081371378908433e-12,1.254e+09,-54.15229945775276
parameter,Eb,c_BAT,True,True,-44.547734967550866,7.0,two-sided,7.503054634463405e-10,6.14e+06,-22.352945404273594
parameter,Eb,c_CL,True,True,-10.655937288050668,7.0,two-sided,1.4052606472582337e-05,1413.846,-5.398115302321743
parameter,Eb,c_R10_a,True,True,-33.59427394604854,7.0,two-sided,5.3649205680822855e-09,1.141e+06,-20.060383406185014
parameter,Eb,c_R10_l,True,True,-36.17872877076448,7.0,two-sided,3.201806324262094e-09,1.774e+06,-18.765054300726778
parameter,Eb,c_R20s_a,True,True,-2261.458790481403,7.0,two-sided,8.730771146692956e-22,1.389e+10,-1130.729395240726
parameter,Eb,c_R20s_l,True,True,-2261.458790481403,7.0,two-sided,8.730771146692956e-22,1.389e+10,-1130.729395240726
parameter,Eb,c_S0_a,True,True,-8.713881198585364,7.0,two-sided,5.2606467245463096e-05,467.78,-4.356960105735085
parameter,Eb,c_S0_l,True,True,-12.981955193376782,7.0,two-sided,3.7444320040658053e-06,4313.457,-6.490960870230479
parameter,Eb,c_T1_1,True,True,-38.00079804943626,7.0,two-sided,2.2734851384388195e-09,2.377e+06,-17.83833437409629
parameter,Eb,c_T1_2,True,True,-21.67853211132203,7.0,two-sided,1.1209504464008644e-07,8.503e+04,-12.18709317890675
parameter,Eb,c_T1_3,True,True,-24.762198876164085,7.0,two-sided,4.465926530389166e-08,1.865e+05,-13.760797260631744
parameter,Eb,c_dose,True,True,2.6064360232955552,7.0,two-sided,0.03509486581160015,2.477,1.2373549637191077
parameter,Eb,c_kbh,True,True,4.969335963513649,7.0,two-sided,0.0016203919831682561,27.876,2.491155103550459
parameter,Eb,c_khe,True,True,4.771669299276029,7.0,two-sided,0.0020317854747335592,23.223,2.396736116439101
parameter,Eb,c_tmax,True,True,-26.823410204452404,7.0,two-sided,2.5650405457856964e-08,2.994e+05,-13.412002161581023
